can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,id_team,name,short_name,position,price,team_name,avg_mins_per_start,total_attacking_involvement,minutes_per_90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,games_played,start_rate,estimated_shots_per_90,goal_efficiency,assist_efficiency,offensive_threat,points_per_start
True,True,,,596777,0,0,0,0,0,2,2.0,1.5,5,Patrick,2.0,441,False,,,45,596777.jpg,2.2,False,Dorgu,5.3,False,,a,14,1,9,369002,17352,483252,36091,0.4,2.0,Dorgu,58.0,2025-02-02,2004-10-26,False,p596777,360,0,1,0,6,0,0,0,1,0,0,0,37,70.2,83.0,52.0,20.5,10,10,12,22,4,0.24,0.55,0.79,6.02,121,55,47,8,73,9,62,13,,,,,,,0.06,0.0,0.14,0.2,1.5,1.5,492,108,184,72,215,84,67,27,1.0,0.0,5.5,14,Man Utd,MUN,DEF,4.5,Man Utd,90.0,1.79,4.0,0.06,0.0,0.1375,0.25,4.0,100.0,0.36,-0.06,0.11249999999999999,0.1975,2.25
True,True,,,106760,0,0,0,0,0,2,1.3,0.8,2,Luke,1.3,443,False,,,45,106760.jpg,1.6,False,Shaw,0.3,False,,a,14,1,8,16860,2011,16523,1264,0.3,1.8,Shaw,241.0,2014-07-01,1995-07-12,False,p106760,435,0,0,0,8,0,0,0,0,0,0,0,29,56.6,25.0,5.0,8.6,12,19,11,23,5,0.08,0.11,0.19,6.98,148,64,182,49,293,98,211,73,3.0,,,,,,0.02,0.0,0.02,0.04,1.44,1.66,396,74,224,83,275,96,307,111,1.03,0.0,4.76,14,Man Utd,MUN,DEF,4.5,Man Utd,87.0,0.19,4.833333333333333,0.016551724137931035,0.0,0.022758620689655173,0.0,4.833333333333333,125.0,0.09931034482758622,-0.016551724137931035,-0.022758620689655173,0.039310344827586205,1.6
True,True,,,550864,0,0,0,0,0,2,1.0,0.5,1,Leny,1.0,444,False,,,45,550864.jpg,2.6,False,Yoro,2.2,False,,a,14,1,13,150018,3632,126521,14221,0.2,2.9,Yoro,73.0,2024-07-19,2005-11-13,False,p550864,341,0,1,0,7,0,0,0,0,0,0,1,30,41.6,19.3,15.0,7.5,21,13,5,26,4,0.27,0.04,0.31,6.0,200,81,213,65,216,58,239,81,,,,,,,0.07,0.0,0.01,0.08,1.58,1.85,467,104,262,96,190,75,125,48,1.06,0.0,6.86,14,Man Utd,MUN,DEF,4.5,Man Utd,85.25,1.31,3.7888888888888888,0.07126099706744869,0.0,0.010557184750733138,0.26392961876832843,3.7888888888888888,100.0,0.4275659824046921,-0.07126099706744869,0.2533724340175953,0.08181818181818183,3.25
True,True,25.0,25.0,119471,0,0,0,0,0,2,1.2,1.3,0,Fabian,4.7,474,False,Head injury - 25% chance of playing,2025-09-19T11:30:08.392759Z,55,119471.jpg,5.8,False,Schär,2.3,False,,d,15,4,23,143950,175,194594,46178,0.9,4.2,Schär,207.0,2018-07-26,1991-12-20,False,p119471,350,0,0,3,2,0,0,0,0,0,0,0,82,80.0,25.0,15.0,12.1,31,13,4,35,4,0.08,0.07,0.15,1.72,107,48,183,50,220,61,155,53,,,2.0,,4.0,,0.02,0.0,0.02,0.04,0.44,0.51,138,16,55,25,30,15,121,47,1.03,0.77,9.0,15,Newcastle,NEW,DEF,5.5,Newcastle,87.5,0.15000000000000002,3.888888888888889,0.020571428571428574,0.0,0.018000000000000002,0.0,3.888888888888889,100.0,0.12342857142857144,-0.020571428571428574,-0.018000000000000002,0.038571428571428576,5.75
True,True,,,78916,0,0,0,0,0,2,7.0,7.5,9,Dan,7.0,476,False,,,50,78916.jpg,6.4,False,Burn,5.8,False,,a,15,4,32,354229,41538,148371,23290,1.4,6.4,Burn,241.0,2022-01-31,1992-05-09,False,p78916,450,0,0,4,3,0,0,0,1,0,0,2,103,92.2,18.5,25.0,13.6,39,19,6,45,5,0.05,0.12,0.17,2.65,76,35,221,67,165,40,137,46,,,,,,,0.01,0.0,0.02,0.03,0.53,0.6,242,38,6,4,13,7,64,24,1.0,0.8,9.0,15,Newcastle,NEW,DEF,5.0,Newcastle,90.0,0.16999999999999998,5.0,0.01,0.0,0.024,0.0,5.0,125.0,0.06,-0.01,-0.024,0.034,6.4
True,True,,,441191,0,0,1,-1,0,2,6.0,6.5,6,Tino,6.0,477,False,,,51,441191.jpg,6.2,False,Livramento,9.6,False,,a,15,4,31,856428,35472,215894,39350,1.2,6.1,Livramento,241.0,2023-08-08,2002-11-12,False,p441191,450,0,1,4,3,0,0,0,0,0,0,3,114,68.2,55.2,16.0,13.9,9,22,6,15,5,0.0,0.32,0.32,2.65,126,58,81,18,214,57,130,43,,,,,,,0.0,0.0,0.06,0.06,0.53,0.6,238,36,25,12,17,9,45,15,1.0,0.8,3.0,15,Newcastle,NEW,DEF,5.1,Newcastle,90.0,1.32,5.0,0.0,0.0,0.064,0.2,5.0,125.0,0.0,0.0,0.136,0.064,6.2
True,True,100.0,75.0,77794,0,0,0,0,0,2,4.7,3.9,0,Kieran,4.7,478,False,,2025-09-19T11:30:08.407420Z,50,77794.jpg,5.2,False,Trippier,2.5,False,,a,15,4,21,127934,3104,102396,23058,0.9,4.2,Trippier,241.0,2022-01-07,1990-09-19,False,p77794,316,0,0,3,2,0,0,0,0,0,0,2,77,36.8,129.5,4.0,16.9,6,19,2,8,4,0.0,0.35,0.35,1.65,221,84,14,3,308,108,92,28,1.0,,1.0,,,,0.0,0.0,0.1,0.1,0.47,0.57,241,37,51,23,41,20,111,44,1.14,0.85,2.28,15,Newcastle,NEW,DEF,5.0,Newcastle,79.0,0.35,3.511111111111111,0.0,0.0,0.09968354430379746,0.0,3.511111111111111,100.0,0.0,0.0,-0.09968354430379746,0.09968354430379746,5.25
True,True,,,227444,0,0,0,0,0,2,1.8,1.8,2,Nikola,1.3,505,False,,,55,227444.jpg,1.6,False,Milenković,6.9,False,,a,16,17,8,182367,6487,452529,59063,0.2,1.5,Milenković,190.0,2024-07-18,1997-10-12,False,p227444,450,0,0,0,9,0,0,0,0,0,0,0,34,73.0,18.3,10.0,10.2,30,12,2,32,5,0.05,0.16,0.21,7.71,116,52,225,69,252,79,184,62,,,,,,,0.01,0.0,0.03,0.04,1.54,1.8,150,19,246,88,279,98,56,22,1.0,0.0,6.4,16,Nott'm Forest,NFO,DEF,5.5,Nott'm Forest,90.0,0.21000000000000002,5.0,0.01,0.0,0.032,0.0,5.0,125.0,0.06,-0.01,-0.032,0.042,1.6
True,True,75.0,75.0,575476,-1,1,-1,1,0,2,1.4,1.4,0,Murillo,1.3,506,False,Knock - 75% chance of playing,2025-09-13T21:30:08.280182Z,54,575476.jpg,1.8,False,Costa dos Santos,3.6,False,,d,16,17,7,64040,355,396198,67879,0.2,1.3,Murillo,30.0,2023-08-31,2002-07-04,False,p575476,306,0,0,0,6,0,0,0,1,0,0,0,23,54.0,11.9,0.0,6.6,22,21,3,25,4,0.0,0.2,0.20,5.97,153,65,264,87,708,242,258,85,,,3.0,,,,0.0,0.0,0.06,0.06,1.76,1.76,208,28,245,87,266,95,96,38,1.18,0.0,7.35,16,Nott'm Forest,NFO,DEF,5.4,Nott'm Forest,76.5,0.2,3.4,0.0,0.0,0.05882352941176471,0.0,3.4,100.0,0.0,0.0,-0.05882352941176471,0.05882352941176471,1.75
True,True,0.0,0.0,159506,0,0,-1,1,0,2,0.0,0.0,0,Ola,0.3,507,False,Hamstring injury - Expected back 13 Dec,2025-09-11T06:30:07.556962Z,49,159506.jpg,2.0,False,Aina,5.3,False,,i,16,17,6,230854,59,1187401,131926,0.1,1.2,Aina,157.0,2023-07-22,1996-10-08,False,p159506,270,0,0,0,5,0,0,0,1,0,0,0,20,53.8,33.3,11.0,9.8,16,20,6,22,3,0.04,0.32,0.36,5.02,155,66,142,36,241,74,196,69,,,,,,,0.01,0.0,0.11,0.12,1.67,1.67,315,52,350,124,236,92,66,26,1.0,0.0,7.33,16,Nott'm Forest,NFO,DEF,4.9,Nott'm Forest,90.0,0.36,3.0,0.013333333333333334,0.0,0.10666666666666667,0.0,3.0,75.0,0.08,-0.013333333333333334,-0.10666666666666667,0.12000000000000001,2.0
True,True,,,215136,0,0,0,0,1,2,4.2,4.2,10,Neco,3.7,508,False,,,50,215136.jpg,2.8,False,Williams,6.5,False,,a,16,17,14,139956,21033,488136,73204,0.7,2.8,N.Williams,244.0,2022-07-11,2001-04-13,False,p215136,450,1,0,0,9,0,0,0,2,0,0,2,53,103.6,47.1,60.0,21.1,15,19,11,26,5,0.19,0.15,0.34,7.71,55,23,98,22,59,7,59,12,,,,,,,0.04,0.0,0.03,0.07,1.54,1.8,264,42,88,38,178,70,59,23,1.0,0.0,5.2,16,Nott'm Forest,NFO,DEF,5.0,Nott'm Forest,90.0,1.3399999999999999,5.0,0.038,0.2,0.03,0.0,5.0,125.0,0.22799999999999998,0.162,-0.03,0.068,2.8
True,True,,,487676,0,0,0,0,0,2,3.5,3.5,4,Trai,4.0,532,False,,,45,487676.jpg,3.8,False,Hume,0.3,False,,a,17,56,19,20141,1224,17504,1150,0.9,4.2,Hume,242.0,2022-01-04,2002-03-18,False,p487676,450,0,0,2,4,0,0,0,0,0,0,0,79,83.8,72.0,10.0,16.6,21,12,14,35,5,0.07,0.22,0.29,5.24,93,42,64,14,248,78,96,31,,,4.0,,,,0.01,0.0,0.04,0.05,1.05,0.8,441,97,75,34,100,46,328,117,1.0,0.4,7.0,17,Sunderland,SUN,DEF,4.5,Sunderland,90.0,0.29000000000000004,5.0,0.014000000000000002,0.0,0.044,0.0,5.0,125.0,0.08400000000000002,-0.014000000000000002,-0.044,0.057999999999999996,3.8
True,True,0.0,,434399,0,0,0,0,0,2,0.0,1.2,-2,Reinildo,1.7,541,False,Suspended until 25 Oct,2025-09-21T22:30:06.385468Z,40,434399.jpg,2.8,False,Mandava,7.3,False,,s,17,56,14,409502,6385,331661,96246,0.4,3.5,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,392,0,0,2,4,0,0,0,1,1,0,0,66,74.2,18.3,6.0,9.9,25,13,11,36,5,0.02,0.04,0.06,4.78,114,51,223,68,277,89,191,65,,,,,,,0.0,0.0,0.01,0.01,1.1,0.92,645,173,201,76,172,66,54,20,1.15,0.46,8.27,17,Sunderland,SUN,DEF,4.0,Sunderland,78.4,0.06,4.355555555555555,0.004591836734693878,0.0,0.009183673469387756,0.0,4.355555555555555,125.0,0.02755102040816327,-0.004591836734693878,-0.009183673469387756,0.013775510204081635,2.8
True,True,,,201895,0,0,0,0,0,2,5.2,5.2,4,Omar,5.7,683,False,,,40,201895.jpg,4.4,False,Alderete,2.0,False,,a,17,56,22,159977,50134,54812,9397,1.4,5.5,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,397,0,1,1,4,0,0,0,0,0,0,1,76,133.8,22.0,42.0,19.8,38,21,10,48,4,0.27,0.17,0.44,4.91,21,7,195,54,96,12,69,17,,,,,,,0.06,0.0,0.04,0.1,1.11,0.91,630,165,28,13,69,30,127,50,0.91,0.23,10.88,17,Sunderland,SUN,DEF,4.0,Sunderland,99.25,1.44,4.411111111111111,0.061209068010075564,0.0,0.03853904282115869,0.22670025188916876,4.411111111111111,100.0,0.3672544080604534,-0.061209068010075564,0.18816120906801007,0.09974811083123425,5.5
True,True,,,200834,0,0,0,0,1,2,5.5,5.5,4,Nordi,6.0,694,False,,,40,200834.jpg,6.0,False,Mukiele,1.1,False,,a,17,56,18,116486,49907,24502,6972,1.5,4.5,Mukiele,73.0,2025-08-17,1997-11-01,False,p200834,270,0,0,1,2,0,0,0,0,0,0,2,65,86.8,42.1,18.0,14.7,32,6,10,42,3,0.14,0.23,0.37,3.68,83,38,113,27,204,50,113,36,,,,,,,0.05,0.0,0.08,0.13,1.23,0.67,629,164,22,9,18,10,180,66,1.0,0.33,14.0,17,Sunderland,SUN,DEF,4.0,Sunderland,90.0,0.37,3.0,0.04666666666666667,0.0,0.07666666666666667,0.0,3.0,75.0,0.28,-0.04666666666666667,-0.07666666666666667,0.12333333333333335,6.0
True,True,,,441164,0,0,1,-1,0,2,3.7,3.7,1,Pedro,3.7,568,False,,,56,441164.jpg,4.4,False,Porro Sauceda,24.1,False,,a,18,6,22,969844,48151,734090,164896,0.7,3.9,Pedro Porro,200.0,2023-07-01,1999-09-13,False,p441164,428,0,0,3,3,0,0,0,1,0,0,0,100,97.4,140.3,19.0,25.8,24,19,10,34,5,0.11,0.84,0.95,5.97,71,32,9,1,202,49,33,5,1.0,,2.0,,,,0.02,0.0,0.18,0.2,1.26,0.63,129,13,92,39,73,33,15,5,1.05,0.63,7.15,18,Spurs,TOT,DEF,5.6,Spurs,85.6,0.95,4.7555555555555555,0.023130841121495327,0.0,0.17663551401869157,0.0,4.7555555555555555,125.0,0.13878504672897196,-0.023130841121495327,-0.17663551401869157,0.1997663551401869,4.4
True,True,,,221632,0,0,1,-1,1,2,5.3,5.3,2,Cristian,5.3,569,False,,,51,221632.jpg,5.8,False,Romero,7.2,False,,a,18,6,29,507982,76737,190154,33025,1.0,5.7,Romero,10.0,2022-08-30,1998-04-27,False,p221632,450,0,1,3,3,0,0,0,2,0,0,3,117,126.0,26.5,43.0,19.5,31,22,12,43,5,0.07,0.19,0.26,6.0,28,9,175,46,94,11,71,18,,,,,,,0.01,0.0,0.04,0.05,1.2,0.6,236,34,37,17,29,14,55,21,1.0,0.6,8.6,18,Spurs,TOT,DEF,5.1,Spurs,90.0,1.26,5.0,0.014000000000000002,0.0,0.038,0.2,5.0,125.0,0.08400000000000002,-0.014000000000000002,0.162,0.052000000000000005,5.8
True,True,,,232859,0,0,0,0,0,2,2.3,2.3,1,Djed,2.3,573,False,,,45,232859.jpg,3.8,False,Spence,2.4,False,,a,18,6,19,221786,7778,101401,19657,0.5,4.2,Spence,241.0,2022-07-19,2000-08-09,False,p232859,341,0,0,3,1,0,0,0,2,0,0,0,68,41.8,31.8,26.0,9.9,11,14,3,14,4,0.18,0.12,0.30,4.68,197,79,153,37,160,37,193,67,,,,,,,0.05,0.0,0.03,0.08,1.24,0.26,417,87,164,66,99,45,120,46,1.06,0.79,3.7,18,Spurs,TOT,DEF,4.5,Spurs,85.25,0.3,3.7888888888888888,0.04750733137829912,0.0,0.03167155425219941,0.0,3.7888888888888888,100.0,0.2850439882697947,-0.04750733137829912,-0.03167155425219941,0.07917888563049853,4.75
True,True,,,491279,0,0,2,-2,1,2,5.3,5.3,1,Micky,5.3,575,False,,,47,491279.jpg,5.6,False,van de Ven,33.6,False,,a,18,6,28,1390493,177200,537906,63280,1.1,6.0,Van de Ven,152.0,2023-08-08,2001-04-19,False,p491279,439,1,0,3,3,0,0,0,1,0,0,2,108,106.8,17.1,39.0,16.3,22,18,5,27,5,0.68,0.03,0.71,6.0,51,21,231,72,111,19,103,34,,,,,,,0.14,0.0,0.01,0.15,1.23,0.62,385,67,36,16,33,17,6,1,1.03,0.62,5.54,18,Spurs,TOT,DEF,4.7,Spurs,87.8,1.71,4.877777777777778,0.13940774487471527,0.20501138952164008,0.006150341685649202,0.0,4.877777777777778,125.0,0.8364464692482916,0.06560364464692481,-0.006150341685649202,0.14555808656036448,5.6
True,True,,,613804,0,0,-1,1,0,2,4.7,4.7,3,El Hadji Malick,4.7,603,False,,,44,613804.jpg,3.6,False,Diouf,4.2,False,,a,19,21,18,77116,10722,374273,55478,1.1,4.1,Diouf,189.0,2025-07-15,2004-12-28,False,p613804,450,0,3,1,13,0,0,0,1,0,0,1,50,125.6,102.9,37.0,26.6,25,19,5,30,5,0.17,0.65,0.82,7.75,29,10,30,5,118,20,26,4,,,,,,,0.03,0.0,0.13,0.16,1.55,2.6,598,154,48,20,112,47,81,31,1.0,0.2,6.0,19,West Ham,WHU,DEF,4.4,West Ham,90.0,3.8200000000000003,5.0,0.034,0.0,0.13,0.6,5.0,125.0,0.20400000000000001,-0.034,0.47,0.164,3.6
True,True,,,214048,0,0,-1,1,0,2,3.0,3.0,2,Maximilian,3.0,605,False,,,44,214048.jpg,1.8,False,Kilman,0.2,False,,a,19,21,9,5917,201,18348,1217,0.7,2.0,Kilman,241.0,2024-07-05,1997-05-23,False,p214048,450,0,0,1,13,0,0,0,2,0,0,0,20,99.8,18.1,14.0,13.1,36,17,6,42,5,0.39,0.03,0.42,7.75,63,26,226,70,223,62,141,47,,,,,,,0.08,0.0,0.01,0.09,1.55,2.6,531,129,114,49,259,94,374,137,1.0,0.2,8.4,19,West Ham,WHU,DEF,4.4,West Ham,90.0,0.42000000000000004,5.0,0.078,0.0,0.006,0.0,5.0,125.0,0.46799999999999997,-0.078,-0.006,0.084,1.8
True,True,,,233963,0,0,-1,1,0,2,4.0,4.0,3,Konstantinos,4.0,606,False,,,44,233963.jpg,4.0,False,Mavropanos,0.1,False,,a,19,21,12,2897,454,2960,400,0.9,2.7,Mavropanos,83.0,2023-08-22,1997-12-11,False,p233963,270,0,0,1,5,0,0,0,0,0,0,0,37,68.6,1.6,39.0,10.9,27,9,1,28,3,0.28,0.03,0.31,4.33,124,56,347,124,108,16,170,58,,,,,,,0.09,0.0,0.01,0.1,1.44,1.67,541,136,72,31,81,36,536,193,1.0,0.33,9.33,19,West Ham,WHU,DEF,4.4,West Ham,90.0,0.31000000000000005,3.0,0.09333333333333334,0.0,0.01,0.0,3.0,75.0,0.56,-0.09333333333333334,-0.01,0.10333333333333333,4.0
True,True,,,158534,0,0,-1,1,0,2,2.7,2.7,1,Kyle,2.7,659,False,,,44,158534.jpg,2.2,False,Walker-Peters,0.3,False,,a,19,21,9,10215,888,18701,1636,0.6,2.0,Walker-Peters,241.0,2025-07-20,1997-04-13,False,p158534,290,0,0,1,5,0,0,0,0,0,0,0,48,45.8,22.5,32.0,10.0,8,15,6,14,3,0.14,0.04,0.18,4.64,180,73,192,52,136,25,190,64,,,,,,,0.04,0.0,0.01,0.05,1.44,1.55,524,122,137,57,212,82,290,107,0.93,0.31,4.34,19,West Ham,WHU,DEF,4.4,West Ham,96.66666666666667,0.18000000000000002,3.2222222222222223,0.043448275862068966,0.0,0.012413793103448275,0.0,3.2222222222222223,75.0,0.2606896551724138,-0.043448275862068966,-0.012413793103448275,0.05586206896551724,3.0
True,True,,,516939,0,0,0,0,0,2,2.7,3.2,3,Emmanuel,2.7,631,False,,,45,516939.jpg,2.4,False,Agbadou,0.4,False,,a,20,39,12,19761,869,29040,10496,0.6,2.7,Agbadou,54.0,2025-01-09,1997-06-17,False,p516939,450,0,0,0,12,0,0,0,0,0,0,0,40,141.0,38.6,39.0,21.9,39,25,13,52,5,0.38,0.26,0.64,7.72,17,5,124,30,110,18,53,8,,,5.0,,,,0.08,0.0,0.05,0.13,1.54,2.4,457,102,140,59,201,79,289,106,1.0,0.0,10.4,20,Wolves,WOL,DEF,4.5,Wolves,90.0,0.64,5.0,0.076,0.0,0.052000000000000005,0.0,5.0,125.0,0.45599999999999996,-0.076,-0.052000000000000005,0.128,2.4
True,True,100.0,100.0,490721,0,0,-1,1,0,2,2.0,2.5,1,Hugo,2.0,633,False,,2025-08-31T01:30:08.567399Z,44,490721.jpg,1.4,False,Bueno López,0.1,False,,a,20,39,7,2554,141,4423,358,0.5,1.6,H.Bueno,200.0,2021-01-29,2002-09-18,False,p490721,272,0,0,0,5,0,0,0,1,0,0,0,32,81.6,132.6,33.0,24.8,12,14,13,25,2,0.06,0.53,0.59,4.27,99,46,13,2,129,24,40,6,,,,,,,0.02,0.0,0.18,0.2,1.41,1.65,561,147,181,70,293,103,527,192,0.66,0.0,8.27,20,Wolves,WOL,DEF,4.4,Wolves,136.0,0.5900000000000001,3.022222222222222,0.019852941176470587,0.0,0.17536764705882354,0.0,3.022222222222222,50.0,0.11911764705882352,-0.019852941176470587,-0.17536764705882354,0.19522058823529415,3.5
True,True,,,510362,0,0,-1,1,0,2,2.0,2.5,1,Toti,2.0,637,False,,,44,510362.jpg,0.8,False,Gomes,0.1,False,,a,20,39,4,2909,143,7974,720,0.5,0.9,Toti,173.0,2022-01-14,1999-01-16,False,p510362,389,0,0,0,12,0,0,0,0,1,0,0,16,74.6,26.5,27.0,12.8,20,22,7,27,5,0.04,0.03,0.07,7.15,113,50,173,44,157,35,147,50,,,,,,,0.01,0.0,0.01,0.02,1.65,2.78,572,150,182,71,397,132,438,167,1.16,0.0,6.25,20,Wolves,WOL,DEF,4.4,Wolves,77.8,0.07,4.322222222222222,0.009254498714652956,0.0,0.006940874035989718,0.0,4.322222222222222,125.0,0.05552699228791774,-0.009254498714652956,-0.006940874035989718,0.016195372750642673,0.8
True,True,100.0,50.0,223340,0,0,-2,2,0,3,0.3,0.1,1,Bukayo,0.3,16,False,,2025-08-23T22:30:05.759392Z,98,223340.jpg,3.3,False,Saka,4.1,False,,a,1,3,10,305037,90893,1646187,25255,0.0,1.0,Saka,241.0,2018-11-28,2001-09-05,False,p223340,187,1,0,1,0,0,0,0,0,0,0,0,41,58.0,79.1,35.0,17.2,0,9,3,12,2,0.3,0.33,0.63,2.03,143,53,50,38,127,79,90,50,1.0,,4.0,,1.0,,0.14,0.0,0.16,0.3,0.98,0.0,5,3,376,181,134,55,84,25,0.96,0.48,5.78,1,Arsenal,ARS,MID,9.8,Arsenal,93.5,1.63,2.077777777777778,0.1443850267379679,0.48128342245989303,0.1588235294117647,0.0,2.077777777777778,50.0,0.8663101604278074,0.33689839572192515,-0.1588235294117647,0.30320855614973263,5.0
True,True,0.0,,248857,0,0,0,0,0,3,0.0,2.0,1,Noni,2.0,18,False,Knee injury - Unknown return date,2025-09-21T22:30:05.839272Z,70,248857.jpg,2.0,False,Madueke,1.5,False,,i,1,3,10,148350,9428,119916,39729,0.3,1.4,Madueke,241.0,2025-07-18,2002-03-10,False,p248857,304,0,0,2,2,0,0,0,0,0,0,0,39,30.2,111.7,105.0,24.6,1,10,3,14,4,0.29,0.86,1.15,2.04,246,113,21,18,18,8,41,26,,,,,,,0.09,0.0,0.25,0.34,0.6,0.59,38,23,197,89,255,120,156,54,1.18,0.59,4.14,1,Arsenal,ARS,MID,7.0,Arsenal,76.0,1.15,3.3777777777777778,0.08585526315789473,0.0,0.2546052631578947,0.0,3.3777777777777778,100.0,0.5151315789473684,-0.08585526315789473,-0.2546052631578947,0.34046052631578944,2.5
True,True,,,204480,0,0,0,0,0,3,2.7,2.7,3,Declan,2.7,21,False,,,65,204480.jpg,4.0,False,Rice,8.2,False,,a,1,3,20,373287,18132,406091,52791,0.4,3.1,Rice,241.0,2023-07-15,1999-01-14,False,p204480,374,0,2,2,2,0,0,0,0,0,0,1,76,63.2,112.3,15.0,19.1,8,21,3,32,4,0.15,0.84,0.99,2.72,130,44,20,17,222,126,73,43,2.0,,1.0,,,,0.04,0.0,0.2,0.24,0.65,0.48,53,36,158,67,95,35,51,15,0.96,0.48,7.7,1,Arsenal,ARS,MID,6.5,Arsenal,93.5,2.99,4.155555555555556,0.03609625668449198,0.0,0.20213903743315506,0.48128342245989303,4.155555555555556,100.0,0.21657754010695185,-0.03609625668449198,0.279144385026738,0.23823529411764705,5.0
True,True,,,195384,0,0,-1,1,0,3,2.3,2.3,1,Mikel,2.3,22,False,,,59,195384.jpg,2.0,False,Merino Zazón,0.5,False,,a,1,3,8,39085,5310,57380,5709,0.4,1.4,Merino,200.0,2024-08-27,1996-06-22,False,p195384,211,0,0,2,1,0,0,0,0,0,0,0,29,28.4,39.9,33.0,10.2,5,14,4,23,3,0.13,0.12,0.25,1.52,255,115,122,82,134,83,185,96,,,,,,,0.06,0.0,0.05,0.11,0.65,0.43,102,69,175,78,252,117,235,83,1.28,0.85,9.81,1,Arsenal,ARS,MID,5.9,Arsenal,70.33333333333333,0.25,2.3444444444444446,0.05545023696682464,0.0,0.05118483412322274,0.0,2.3444444444444446,75.0,0.33270142180094786,-0.05545023696682464,-0.05118483412322274,0.10663507109004738,2.6666666666666665
True,True,,,481655,0,0,-1,1,1,3,6.3,6.3,2,Martín,6.3,26,False,,,54,481655.jpg,5.4,False,Zubimendi Ibáñez,4.0,False,,a,1,3,27,373951,68894,180423,31728,1.2,5.0,Zubimendi,200.0,2025-07-06,1999-02-02,False,p481655,450,2,0,3,2,0,0,0,1,0,0,3,96,101.0,44.9,45.0,19.1,9,19,6,34,5,0.26,0.12,0.38,3.3,60,20,106,74,88,55,72,42,,,,,,,0.05,0.0,0.02,0.07,0.66,0.4,197,123,17,6,37,12,87,26,1.0,0.6,6.8,1,Arsenal,ARS,MID,5.4,Arsenal,90.0,2.38,5.0,0.052000000000000005,0.4,0.024,0.0,5.0,125.0,0.31200000000000006,0.34800000000000003,-0.024,0.07600000000000001,5.4
True,True,,,232413,0,0,0,0,0,3,3.7,3.7,4,Eberechi,3.7,266,False,,,75,232413.jpg,3.5,False,Eze,12.1,False,,a,1,3,14,861813,73969,715371,70377,0.5,1.9,Eze,241.0,2025-08-23,1998-06-29,False,p232413,226,0,2,2,1,0,0,0,0,0,0,0,49,54.0,38.3,60.0,15.3,2,10,2,14,2,0.44,0.7,1.14,1.91,154,58,126,84,61,36,109,60,1.0,,1.0,,1.0,,0.18,0.0,0.28,0.46,0.76,0.4,25,16,95,37,126,53,34,12,0.8,0.8,5.58,1,Arsenal,ARS,MID,7.5,Arsenal,113.0,3.1399999999999997,2.511111111111111,0.1752212389380531,0.0,0.27876106194690264,0.7964601769911505,2.511111111111111,50.0,1.0513274336283187,-0.1752212389380531,0.5176991150442478,0.4539823008849557,7.0
True,True,100.0,100.0,244850,-1,1,-1,1,0,3,2.3,2.8,2,Morgan,2.3,47,False,,2025-08-10T22:00:04.458365Z,69,244850.jpg,2.4,False,Rogers,6.7,False,,a,2,7,12,396071,8983,711881,131856,0.3,1.7,Rogers,241.0,2024-02-01,2002-07-26,False,p244850,441,0,0,2,5,0,0,0,0,0,0,0,28,32.6,74.1,59.0,16.5,6,15,2,23,5,0.22,0.5,0.72,8.44,234,106,59,45,63,38,100,54,,,,,,,0.04,0.0,0.1,0.14,1.72,1.02,43,27,178,80,207,92,57,16,1.02,0.41,4.69,2,Aston Villa,AVL,MID,6.9,Aston Villa,88.2,0.72,4.9,0.044897959183673466,0.0,0.1020408163265306,0.0,4.9,125.0,0.2693877551020408,-0.044897959183673466,-0.1020408163265306,0.14693877551020407,2.4
