can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,id_team,name,short_name,position,price,team_name,avg_mins_per_start,total_attacking_involvement,minutes_per_90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,games_played,start_rate,estimated_shots_per_90,goal_efficiency,assist_efficiency,offensive_threat,points_per_start
True,True,,,227444,0,0,0,0,0,2,1.8,0.8,1,Nikola,1.3,505,False,,,55,227444.jpg,1.5,False,Milenković,7.5,False,,a,16,17,6,149180,21583,362592,51372,0.2,1.1,Milenković,190.0,2024-07-18,1997-10-12,False,p227444,360,0,0,0,8,0,0,0,0,0,0,0,18,54.6,5.0,10.0,7.0,22,10,2,24,4,0.05,0.05,0.10,6.86,115,50,295,99,222,62,211,67,,,,,,,0.01,0.0,0.01,0.02,1.72,2.0,151,20,241,83,281,96,57,21,1.0,0.0,6.0,16,Nott'm Forest,NFO,DEF,5.5,Nott'm Forest,90.0,0.1,4.0,0.0125,0.0,0.0125,0.0,4.0,100.0,0.07500000000000001,-0.0125,-0.0125,0.025,1.5
True,True,75.0,,575476,0,0,0,0,0,2,1.7,1.2,3,Murillo,1.7,506,False,Knock - 75% chance of playing,2025-09-13T21:30:08.280182Z,55,575476.jpg,1.8,False,Costa dos Santos,4.6,False,,d,16,17,7,63163,2032,278834,57194,0.3,1.3,Murillo,30.0,2023-08-31,2002-07-04,False,p575476,306,0,0,0,6,0,0,0,1,0,0,0,23,54.0,11.9,0.0,6.6,22,21,3,25,4,0.0,0.2,0.20,5.97,119,52,237,76,721,244,220,71,,,3.0,,,,0.0,0.0,0.06,0.06,1.76,1.76,172,22,219,78,260,89,80,31,1.18,0.0,7.35,16,Nott'm Forest,NFO,DEF,5.5,Nott'm Forest,76.5,0.2,3.4,0.0,0.0,0.05882352941176471,0.0,3.4,100.0,0.0,0.0,-0.05882352941176471,0.05882352941176471,1.75
True,True,0.0,25.0,159506,-1,1,-1,1,0,2,0.0,0.0,0,Ola,0.7,507,False,Hamstring injury - Expected back 13 Dec,2025-09-11T06:30:07.556962Z,49,159506.jpg,2.0,False,Aina,7.7,False,,i,16,17,6,230729,180,901511,236390,0.1,1.2,Aina,157.0,2023-07-22,1996-10-08,False,p159506,270,0,0,0,5,0,0,0,1,0,0,0,20,53.8,33.3,11.0,9.8,16,20,6,22,3,0.04,0.32,0.36,5.02,120,53,107,24,218,60,155,55,,,,,,,0.01,0.0,0.11,0.12,1.67,1.67,319,53,311,105,228,85,56,20,1.0,0.0,7.33,16,Nott'm Forest,NFO,DEF,4.9,Nott'm Forest,90.0,0.36,3.0,0.013333333333333334,0.0,0.10666666666666667,0.0,3.0,75.0,0.08,-0.013333333333333334,-0.10666666666666667,0.12000000000000001,2.0
True,True,,,215136,0,0,0,0,0,2,1.5,0.5,0,Neco,1.0,508,False,,,50,215136.jpg,1.0,False,Williams,7.1,False,,a,16,17,4,104944,13459,383326,47984,0.2,0.8,N.Williams,244.0,2022-07-11,2001-04-13,False,p215136,360,0,0,0,8,0,0,0,2,0,0,0,25,54.2,38.8,23.0,11.6,10,15,9,19,4,0.04,0.14,0.18,6.86,116,51,97,20,143,30,124,39,,,,,,,0.01,0.0,0.04,0.05,1.72,2.0,263,40,266,93,348,127,59,22,1.0,0.0,4.75,16,Nott'm Forest,NFO,DEF,5.0,Nott'm Forest,90.0,0.18000000000000002,4.0,0.01,0.0,0.035,0.0,4.0,100.0,0.06,-0.01,-0.035,0.045000000000000005,1.0
True,True,,,487676,0,0,0,0,0,2,2.5,2.5,6,Trai,3.0,532,False,,,45,487676.jpg,3.8,False,Hume,0.3,False,,a,17,56,15,18007,1155,14667,1452,0.7,3.3,Hume,242.0,2022-01-04,2002-03-18,False,p487676,360,0,0,2,3,0,0,0,0,0,0,0,66,64.4,57.7,8.0,13.0,14,10,11,25,4,0.07,0.18,0.25,4.53,99,42,64,12,236,72,101,27,,,4.0,,,,0.02,0.0,0.04,0.06,1.13,0.75,448,101,114,49,109,46,322,114,1.0,0.5,6.25,17,Sunderland,SUN,DEF,4.5,Sunderland,90.0,0.25,4.0,0.0175,0.0,0.045,0.0,4.0,100.0,0.10500000000000001,-0.0175,-0.045,0.0625,3.75
True,True,,,434399,0,0,0,0,0,2,2.8,2.8,6,Reinildo,3.3,541,False,,,40,434399.jpg,4.0,False,Mandava,8.1,False,,a,17,56,16,388011,22286,222525,17840,0.8,4.0,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,360,0,0,2,3,0,0,0,1,0,0,0,78,74.2,17.9,6.0,9.9,24,13,11,35,4,0.02,0.04,0.06,4.53,79,36,192,53,255,79,153,53,,,,,,,0.0,0.0,0.01,0.01,1.13,0.75,648,177,102,44,85,39,53,19,1.0,0.5,8.75,17,Sunderland,SUN,DEF,4.0,Sunderland,90.0,0.06,4.0,0.005,0.0,0.01,0.0,4.0,100.0,0.03,-0.005,-0.01,0.015,4.0
True,True,,,201895,0,0,0,0,0,2,4.2,4.2,9,Omar,4.7,683,False,,,40,201895.jpg,4.5,False,Alderete,1.5,False,,a,17,56,18,89626,22376,42050,4513,1.2,4.5,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,307,0,1,1,3,0,0,0,0,0,0,1,67,105.2,21.8,19.0,14.6,28,16,7,35,3,0.11,0.17,0.28,4.2,23,7,164,42,166,35,80,20,,,,,,,0.03,0.0,0.05,0.08,1.23,0.88,631,167,57,26,68,31,147,55,0.88,0.29,10.26,17,Sunderland,SUN,DEF,4.0,Sunderland,102.33333333333333,1.28,3.411111111111111,0.03224755700325733,0.0,0.049837133550488605,0.2931596091205212,3.411111111111111,75.0,0.19348534201954398,-0.03224755700325733,0.2433224755700326,0.08208469055374593,6.0
True,True,,,441164,0,0,1,-1,0,2,5.0,5.0,6,Pedro,5.0,568,False,,,56,441164.jpg,5.2,False,Porro Sauceda,25.2,False,,a,18,6,21,869421,78838,518982,75829,0.9,3.8,Pedro Porro,200.0,2023-07-01,1999-09-13,False,p441164,340,0,0,3,1,0,0,0,1,0,0,0,91,75.6,113.1,17.0,20.7,19,16,8,27,4,0.11,0.78,0.89,4.65,72,32,12,2,186,44,37,3,1.0,,2.0,,,,0.03,0.0,0.21,0.24,1.23,0.26,127,13,53,24,54,26,13,4,1.06,0.79,7.15,18,Spurs,TOT,DEF,5.6,Spurs,85.0,0.89,3.7777777777777777,0.02911764705882353,0.0,0.20647058823529413,0.0,3.7777777777777777,100.0,0.17470588235294118,-0.02911764705882353,-0.20647058823529413,0.23558823529411765,5.25
True,True,,,221632,0,0,0,0,1,2,7.0,7.0,12,Cristian,7.0,569,False,,,50,221632.jpg,6.8,False,Romero,6.3,False,,a,18,6,27,366902,103073,147001,14662,1.4,5.4,Romero,10.0,2022-08-30,1998-04-27,False,p221632,360,0,1,3,1,0,0,0,1,0,0,3,106,94.2,24.3,43.0,16.1,19,18,6,25,4,0.07,0.17,0.24,4.68,38,12,155,40,73,7,67,14,,,,,,,0.02,0.0,0.04,0.06,1.17,0.25,266,41,14,6,19,11,62,24,1.0,0.75,6.25,18,Spurs,TOT,DEF,5.0,Spurs,90.0,1.24,4.0,0.0175,0.0,0.0425,0.25,4.0,100.0,0.10500000000000001,-0.0175,0.2075,0.060000000000000005,6.75
True,True,,,232859,0,0,0,0,0,2,4.0,4.0,5,Djed,4.0,573,False,,,45,232859.jpg,4.5,False,Spence,2.5,False,,a,18,6,18,200574,18092,75204,10078,0.9,4.0,Spence,241.0,2022-07-19,2000-08-09,False,p232859,340,0,0,3,1,0,0,0,2,0,0,0,63,39.4,31.8,26.0,9.7,11,14,2,13,4,0.18,0.12,0.30,4.68,167,70,113,26,129,25,156,56,,,,,,,0.05,0.0,0.03,0.08,1.24,0.26,421,90,80,35,71,34,114,46,1.06,0.79,3.44,18,Spurs,TOT,DEF,4.5,Spurs,85.0,0.3,3.7777777777777777,0.04764705882352941,0.0,0.03176470588235294,0.0,3.7777777777777777,100.0,0.2858823529411765,-0.04764705882352941,-0.03176470588235294,0.07941176470588235,4.5
True,True,,,491279,1,-1,2,-2,1,2,7.0,7.0,14,Micky,7.0,575,False,,,47,491279.jpg,6.8,False,van de Ven,31.2,False,,a,18,6,27,1021584,318430,463766,16401,1.5,5.7,Van de Ven,152.0,2023-08-08,2001-04-19,False,p491279,349,1,0,3,1,0,0,0,1,0,0,2,104,94.2,14.8,37.0,14.6,21,15,3,24,4,0.68,0.02,0.70,4.68,37,11,214,67,89,12,81,21,,,,,,,0.18,0.0,0.01,0.19,1.21,0.26,384,66,13,5,18,10,7,1,1.03,0.77,6.19,18,Spurs,TOT,DEF,4.7,Spurs,87.25,1.7000000000000002,3.8777777777777778,0.17535816618911176,0.25787965616045844,0.005157593123209169,0.0,3.8777777777777778,100.0,1.0521489971346707,0.08252148997134667,-0.005157593123209169,0.18051575931232094,6.75
True,True,,,613804,-1,1,-1,1,0,2,4.7,4.7,1,El Hadji Malick,4.7,603,False,,,44,613804.jpg,3.8,False,Diouf,4.7,False,,a,19,21,15,57246,7935,297651,30433,1.1,3.4,Diouf,189.0,2025-07-15,2004-12-28,False,p613804,360,0,2,1,11,0,0,0,0,0,0,1,36,93.4,64.3,31.0,18.9,20,12,4,24,4,0.17,0.24,0.41,5.44,42,15,56,11,103,15,47,7,,,,,,,0.04,0.0,0.06,0.1,1.36,2.75,600,155,58,27,105,43,78,30,1.0,0.25,6.0,19,West Ham,WHU,DEF,4.4,West Ham,90.0,2.41,4.0,0.0425,0.0,0.06,0.5,4.0,100.0,0.255,-0.0425,0.44,0.10250000000000001,3.75
True,True,,,214048,0,0,-1,1,0,2,2.3,2.3,1,Maximilian,2.3,605,False,,,44,214048.jpg,1.8,False,Kilman,0.2,False,,a,19,21,7,4763,743,16302,1193,0.5,1.6,Kilman,241.0,2024-07-05,1997-05-23,False,p214048,360,0,0,1,11,0,0,0,1,0,0,0,12,69.6,17.0,14.0,10.0,27,11,4,31,4,0.39,0.03,0.42,5.44,90,39,199,57,198,48,148,51,,,,,,,0.1,0.0,0.01,0.11,1.36,2.75,538,131,161,64,252,87,362,129,1.0,0.25,7.75,19,West Ham,WHU,DEF,4.4,West Ham,90.0,0.42000000000000004,4.0,0.0975,0.0,0.0075,0.0,4.0,100.0,0.585,-0.0975,-0.0075,0.10500000000000001,1.75
True,True,,,516939,0,0,0,0,0,2,3.5,2.5,4,Emmanuel,3.0,631,False,,,45,516939.jpg,2.2,False,Agbadou,0.4,False,,a,20,39,9,15213,2462,17145,1681,0.7,2.0,Agbadou,54.0,2025-01-09,1997-06-17,False,p516939,360,0,0,0,9,0,0,0,0,0,0,0,24,106.0,16.7,9.0,13.2,35,16,6,41,4,0.25,0.15,0.40,7.24,21,6,200,58,226,66,97,24,,,5.0,,,,0.06,0.0,0.04,0.1,1.81,2.25,464,106,115,50,210,78,260,95,1.0,0.0,10.25,20,Wolves,WOL,DEF,4.5,Wolves,90.0,0.4,4.0,0.0625,0.0,0.0375,0.0,4.0,100.0,0.375,-0.0625,-0.0375,0.1,2.25
True,True,100.0,75.0,490721,-1,1,-1,1,0,2,2.2,0.9,4,Hugo,1.7,633,False,,2025-08-31T01:30:08.567399Z,44,490721.jpg,1.5,False,Bueno López,0.1,False,,a,20,39,6,1627,546,3894,231,0.4,1.4,H.Bueno,200.0,2021-01-29,2002-09-18,False,p490721,227,0,0,0,5,0,0,0,1,0,0,0,20,61.6,80.1,33.0,17.5,12,11,12,24,2,0.06,0.26,0.32,4.2,104,45,31,4,96,14,53,8,,,,,,,0.02,0.0,0.1,0.12,1.67,1.98,565,148,202,75,272,93,537,197,0.79,0.0,9.52,20,Wolves,WOL,DEF,4.4,Wolves,113.5,0.32,2.522222222222222,0.023788546255506606,0.0,0.10308370044052864,0.0,2.522222222222222,50.0,0.14273127753303963,-0.023788546255506606,-0.10308370044052864,0.12687224669603525,3.0
True,True,,,510362,0,0,-1,1,0,2,1.5,0.5,2,Toti,1.0,637,False,,,44,510362.jpg,0.8,False,Gomes,0.1,False,,a,20,39,3,2308,472,6900,611,0.2,0.7,Toti,173.0,2022-01-14,1999-01-16,False,p510362,318,0,0,0,9,0,0,0,0,1,0,0,11,65.4,25.2,27.0,11.7,18,20,7,25,4,0.04,0.02,0.06,6.67,97,41,149,35,120,19,122,38,,,,,,,0.01,0.0,0.01,0.02,1.89,2.55,577,151,255,87,388,131,438,166,1.13,0.0,7.08,20,Wolves,WOL,DEF,4.4,Wolves,79.5,0.06,3.533333333333333,0.011320754716981133,0.0,0.0056603773584905665,0.0,3.533333333333333,100.0,0.0679245283018868,-0.011320754716981133,-0.0056603773584905665,0.0169811320754717,0.75
True,True,,,248857,0,0,0,0,0,3,2.7,3.2,3,Noni,2.7,18,False,,,70,248857.jpg,2.2,False,Madueke,1.7,False,,a,1,3,9,123635,34802,68853,12912,0.4,1.3,Madueke,241.0,2025-07-18,2002-03-10,False,p248857,259,0,0,2,1,0,0,0,0,0,0,0,41,29.8,110.0,76.0,21.5,1,8,3,12,3,0.14,0.85,0.99,1.49,214,93,14,12,32,19,31,23,,,,,,,0.05,0.0,0.3,0.35,0.52,0.35,37,23,157,65,220,103,137,46,1.04,0.69,4.17,1,Arsenal,ARS,MID,7.0,Arsenal,86.33333333333333,0.99,2.8777777777777778,0.04864864864864865,0.0,0.2953667953667954,0.0,2.8777777777777778,75.0,0.2918918918918919,-0.04864864864864865,-0.2953667953667954,0.34401544401544404,3.0
True,True,,,204480,0,0,0,0,0,3,3.7,4.2,1,Declan,3.7,21,False,,,65,204480.jpg,4.2,False,Rice,8.8,False,,a,1,3,17,344516,23048,310490,77418,0.6,2.6,Rice,241.0,2023-07-15,1999-01-14,False,p204480,284,0,2,2,1,0,0,0,0,0,0,0,54,44.4,75.3,15.0,13.5,7,15,1,23,3,0.15,0.68,0.83,1.83,151,55,37,32,197,118,94,56,2.0,,1.0,,,,0.05,0.0,0.22,0.27,0.58,0.32,53,36,99,36,84,31,49,14,0.95,0.63,7.29,1,Arsenal,ARS,MID,6.5,Arsenal,94.66666666666667,2.83,3.1555555555555554,0.04753521126760563,0.0,0.2154929577464789,0.6338028169014085,3.1555555555555554,75.0,0.2852112676056338,-0.04753521126760563,0.4183098591549296,0.26302816901408455,5.666666666666667
True,True,,,481655,0,0,-1,1,1,3,6.7,7.2,16,Martín,6.7,26,False,,,54,481655.jpg,6.2,False,Zubimendi Ibáñez,3.2,False,,a,1,3,25,232709,164401,136380,17191,1.2,4.6,Zubimendi,200.0,2025-07-06,1999-02-02,False,p481655,360,2,0,3,1,0,0,0,1,0,0,3,83,92.4,25.9,33.0,15.1,7,16,6,29,4,0.21,0.08,0.29,2.41,44,15,144,97,98,58,75,47,,,,,,,0.05,0.0,0.02,0.07,0.6,0.25,203,127,19,7,23,5,97,33,1.0,0.75,7.25,1,Arsenal,ARS,MID,5.4,Arsenal,90.0,2.29,4.0,0.0525,0.5,0.02,0.0,4.0,100.0,0.315,0.4475,-0.02,0.0725,6.25
True,True,,,232413,0,0,0,0,0,3,2.3,2.8,6,Eberechi,2.3,266,False,,,75,232413.jpg,3.3,False,Eze,12.2,False,,a,1,3,10,751743,104910,598365,55848,0.3,1.3,Eze,241.0,2025-08-23,1998-06-29,False,p232413,181,0,1,2,1,0,0,0,0,0,0,0,33,29.4,21.7,39.0,9.1,1,8,1,10,2,0.3,0.47,0.77,1.57,217,94,166,109,86,52,168,85,1.0,,1.0,,1.0,,0.15,0.0,0.23,0.38,0.78,0.5,25,15,183,82,143,56,35,12,0.99,0.99,4.97,1,Arsenal,ARS,MID,7.5,Arsenal,90.5,1.77,2.011111111111111,0.14917127071823205,0.0,0.23370165745856353,0.4972375690607735,2.011111111111111,50.0,0.8950276243093923,-0.14917127071823205,0.26353591160220996,0.3828729281767956,5.0
True,True,100.0,100.0,244850,0,0,0,0,0,3,2.8,2.3,3,Morgan,2.3,47,False,,2025-08-10T22:00:04.458365Z,70,244850.jpg,2.5,False,Rogers,7.9,False,,a,2,7,10,344306,46162,535265,64067,0.3,1.4,Rogers,241.0,2024-02-01,2002-07-26,False,p244850,360,0,0,2,4,0,0,0,0,0,0,0,23,27.4,50.3,49.0,12.6,5,14,2,21,4,0.22,0.23,0.45,7.39,224,96,74,52,63,39,112,62,,,,,,,0.06,0.0,0.06,0.12,1.85,1.0,34,21,182,81,198,90,55,17,1.0,0.5,5.25,2,Aston Villa,AVL,MID,7.0,Aston Villa,90.0,0.45,4.0,0.055,0.0,0.0575,0.0,4.0,100.0,0.33,-0.055,-0.0575,0.1125,2.5
True,True,0.0,,166989,0,0,-1,1,0,3,0.0,1.7,1,Youri,1.7,48,False,Calf injury - Expected back 28 Sep,2025-09-14T22:00:07.795199Z,59,166989.jpg,2.0,False,Tielemans,1.4,False,,i,2,7,8,46306,2172,137414,30580,0.3,1.4,Tielemans,21.0,2023-06-14,1997-05-07,False,p166989,315,0,0,1,4,0,0,0,0,0,0,0,46,34.2,74.2,29.0,13.8,4,12,5,21,4,0.13,0.37,0.50,6.48,197,83,39,34,115,70,85,52,3.0,,,,4.0,,0.04,0.0,0.11,0.15,1.85,1.14,100,66,220,106,245,119,154,52,1.14,0.29,6.0,2,Aston Villa,AVL,MID,5.9,Aston Villa,78.75,0.5,3.5,0.037142857142857144,0.0,0.10571428571428572,0.0,3.5,100.0,0.22285714285714286,-0.037142857142857144,-0.10571428571428572,0.14285714285714285,2.0
True,True,,,122806,0,0,0,0,0,3,2.8,2.3,3,John,2.3,54,False,,,55,122806.jpg,2.5,False,McGinn,0.6,False,,a,2,7,10,23443,4297,36977,4333,0.4,1.8,McGinn,243.0,2018-08-08,1994-10-18,False,p122806,319,0,0,2,3,0,0,0,0,0,0,0,54,41.0,77.7,21.0,14.0,6,17,2,25,4,0.05,0.36,0.41,6.29,162,60,33,28,152,91,84,51,6.0,,6.0,,,,0.01,0.0,0.1,0.11,1.77,0.85,136,86,174,76,192,87,226,77,1.13,0.56,7.05,2,Aston Villa,AVL,MID,5.5,Aston Villa,79.75,0.41,3.5444444444444443,0.014106583072100314,0.0,0.10156739811912226,0.0,3.5444444444444443,100.0,0.08463949843260188,-0.014106583072100314,-0.10156739811912226,0.11567398119122257,2.5
True,True,,,444180,0,0,0,0,1,3,6.8,5.8,3,Jaidon,7.3,200,False,,,55,444180.jpg,6.0,False,Anthony,1.2,False,,a,3,90,24,132760,39947,37085,9375,1.3,4.4,Anthony,241.0,2025-07-01,1999-12-01,False,p444180,352,2,1,2,6,0,0,0,1,0,0,2,75,115.6,42.1,96.0,25.4,8,19,5,32,4,1.7,0.39,2.09,8.23,16,8,88,62,16,7,17,13,3.0,,1.0,,,,0.43,0.0,0.1,0.53,2.1,1.53,158,97,12,4,30,8,168,56,1.02,0.51,8.18,3,Burnley,BUR,MID,5.5,Burnley,88.0,5.09,3.911111111111111,0.43465909090909094,0.5113636363636364,0.09971590909090909,0.2556818181818182,3.911111111111111,100.0,2.607954545454546,0.07670454545454541,0.15596590909090907,0.534375,6.0
True,True,,,172567,0,0,0,0,1,3,5.8,4.8,3,Josh,6.3,205,False,,,50,172567.jpg,5.8,False,Cullen,2.0,False,,a,3,90,23,256814,25895,82394,14931,1.3,4.6,Cullen,104.0,2022-07-12,1996-04-07,False,p172567,332,1,1,2,6,1,0,0,0,0,0,3,89,121.6,81.2,21.0,22.4,20,13,7,40,4,0.08,0.52,0.60,7.93,12,5,29,26,149,88,24,17,1.0,,,,,,0.02,0.0,0.14,0.16,2.15,1.63,251,154,23,9,38,12,127,43,1.08,0.54,10.84,3,Burnley,BUR,MID,5.0,Burnley,83.0,2.6,3.688888888888889,0.021686746987951807,0.2710843373493976,0.14096385542168674,0.2710843373493976,3.688888888888889,100.0,0.13012048192771083,0.24939759036144576,0.13012048192771083,0.16265060240963855,5.75
True,True,,,465527,0,0,0,0,0,3,2.2,1.2,1,Hannibal,2.7,207,False,,,50,465527.jpg,2.5,False,Mejbri,0.2,False,,a,3,90,10,6321,844,7721,1158,0.5,2.0,Hannibal,218.0,2024-08-28,2003-01-21,False,p465527,235,0,0,1,5,0,0,0,0,0,0,0,24,12.0,26.6,13.0,5.1,3,10,6,19,3,0.16,0.13,0.29,5.69,297,141,140,94,203,120,259,127,,,3.0,,,,0.06,0.0,0.05,0.11,2.18,1.91,281,170,145,55,189,84,398,135,1.15,0.38,7.28,3,Burnley,BUR,MID,5.0,Burnley,78.33333333333333,0.29000000000000004,2.611111111111111,0.06127659574468085,0.0,0.04978723404255319,0.0,2.611111111111111,75.0,0.36765957446808506,-0.06127659574468085,-0.04978723404255319,0.11106382978723403,3.3333333333333335
True,True,,,167887,0,0,-1,1,0,3,0.5,-0.5,2,Josh,1.0,209,False,,,49,167887.jpg,1.2,False,Laurent,0.0,False,,a,3,90,5,546,133,1428,147,0.2,1.0,Laurent,241.0,2024-08-30,1995-05-06,False,p167887,187,0,0,0,4,0,0,0,1,0,0,0,20,30.0,12.4,23.0,6.7,12,6,2,20,2,0.12,0.13,0.25,5.15,211,91,230,136,141,83,215,108,,,,,,,0.06,0.0,0.06,0.12,2.48,1.93,320,198,262,124,291,142,628,260,0.96,0.0,9.63,3,Burnley,BUR,MID,4.9,Burnley,93.5,0.25,2.077777777777778,0.05775401069518716,0.0,0.06256684491978609,0.0,2.077777777777778,50.0,0.34652406417112297,-0.05775401069518716,-0.06256684491978609,0.12032085561497324,2.5
True,True,,,437730,1,-1,5,-5,2,3,6.5,7.0,13,Antoine,7.0,82,True,,,75,437730.jpg,9.0,False,Semenyo,41.1,False,,a,4,91,36,4031349,688466,388983,29051,0.9,4.8,Semenyo,81.0,2023-01-27,2000-01-07,False,p437730,360,3,2,2,5,0,0,0,1,0,0,6,96,161.4,85.4,136.0,38.3,4,18,6,28,4,2.67,0.21,2.88,3.48,2,1,25,22,3,2,2,1,,,,,3.0,,0.67,0.0,0.05,0.72,0.87,1.25,26,16,16,6,5,1,3,2,1.0,0.5,7.0,4,Bournemouth,BOU,MID,7.5,Bournemouth,90.0,7.88,4.0,0.6675,0.75,0.0525,0.5,4.0,100.0,4.005,0.08250000000000002,0.4475,0.72,9.0
True,True,,,201658,0,0,0,0,1,3,4.8,5.3,2,Marcus,5.3,84,False,,,55,201658.jpg,5.0,False,Tavernier,1.7,False,,a,4,91,20,204764,18725,80188,17496,1.0,3.6,Tavernier,241.0,2022-08-01,1999-03-22,False,p201658,332,1,0,2,5,0,0,0,0,0,0,3,65,73.6,50.8,87.0,21.2,10,21,6,37,4,0.86,0.43,1.29,3.36,81,26,72,51,18,8,34,25,1.0,,1.0,,,,0.23,0.0,0.12,0.35,0.91,1.36,143,89,42,15,56,18,139,47,1.08,0.54,10.03,4,Bournemouth,BOU,MID,5.5,Bournemouth,83.0,2.29,3.688888888888889,0.2331325301204819,0.2710843373493976,0.11656626506024095,0.0,3.688888888888889,100.0,1.3987951807228916,0.03795180722891567,-0.11656626506024095,0.3496987951807229,5.0
True,True,,,111317,0,0,0,0,0,3,2.2,2.7,1,David,2.7,86,False,,,50,111317.jpg,3.0,False,Brooks,0.4,False,,a,4,91,12,44243,3252,21633,3965,0.5,2.4,Brooks,244.0,2018-07-01,1997-07-08,False,p111317,278,0,1,2,3,0,0,0,2,0,0,1,58,54.0,92.5,78.0,22.0,2,14,6,22,4,0.79,1.2,1.99,2.89,117,40,18,16,28,16,26,19,5.0,,,,,,0.26,0.0,0.39,0.65,0.94,0.97,246,151,142,52,159,61,275,92,1.29,0.65,7.12,4,Bournemouth,BOU,MID,5.0,Bournemouth,69.5,2.99,3.088888888888889,0.25575539568345323,0.0,0.3884892086330935,0.3237410071942446,3.088888888888889,100.0,1.5345323741007193,-0.25575539568345323,-0.0647482014388489,0.6442446043165467,3.0
True,True,,,503139,0,0,0,0,0,3,4.2,4.7,9,Alex,4.7,90,False,,,50,503139.jpg,4.0,False,Scott,0.2,False,,a,4,91,16,14526,10721,6041,1964,0.9,3.2,Scott,241.0,2023-08-10,2003-08-21,False,p503139,266,1,0,2,3,0,0,0,1,0,0,2,66,69.2,59.2,21.0,14.9,6,9,11,26,4,0.16,0.18,0.34,2.8,92,30,62,48,150,89,78,48,,,5.0,,,,0.05,0.0,0.06,0.11,0.95,1.02,296,181,60,20,93,34,368,124,1.35,0.68,8.8,4,Bournemouth,BOU,MID,5.0,Bournemouth,66.5,1.3399999999999999,2.9555555555555557,0.05413533834586466,0.3383458646616541,0.060902255639097735,0.0,2.9555555555555557,100.0,0.324812030075188,0.28421052631578947,-0.060902255639097735,0.1150375939849624,4.0
True,True,100.0,100.0,533463,0,0,0,0,1,3,5.3,4.8,1,Dango,5.3,83,False,,2025-08-14T16:00:05.815568Z,60,533463.jpg,5.3,False,Ouattara,0.9,False,,a,5,94,16,155628,6698,75019,11559,0.9,2.7,O.Dango,35.0,2025-08-16,2002-02-11,False,p533463,190,1,0,1,3,0,0,0,0,0,0,3,41,58.6,4.8,79.0,14.2,9,10,4,23,2,0.85,0.02,0.87,3.13,113,39,296,162,26,14,83,50,,,,,,,0.4,0.0,0.01,0.41,1.48,1.42,94,63,43,16,50,16,190,63,0.95,0.47,10.89,5,Brentford,BRE,MID,6.0,Brentford,95.0,1.87,2.111111111111111,0.4026315789473684,0.47368421052631576,0.009473684210526316,0.0,2.111111111111111,50.0,2.4157894736842103,0.07105263157894737,-0.009473684210526316,0.4121052631578947,8.0
True,True,100.0,100.0,513418,0,0,0,0,0,3,3.3,2.8,7,Kevin,3.3,120,False,,2025-08-09T14:00:04.851048Z,70,513418.jpg,2.8,False,Schade,0.4,False,,a,5,94,11,24985,12625,21436,2650,0.5,1.6,Schade,80.0,2023-07-01,2001-11-27,False,p513418,302,1,0,1,3,0,0,1,0,0,0,0,29,63.0,20.5,87.0,17.1,6,11,8,25,3,1.66,0.09,1.75,3.98,103,34,179,117,19,9,57,38,,,,,,,0.49,0.0,0.03,0.52,1.19,0.89,42,26,111,44,176,76,281,95,0.89,0.3,7.45,5,Brentford,BRE,MID,7.0,Brentford,100.66666666666667,2.75,3.3555555555555556,0.49470198675496685,0.29801324503311255,0.02682119205298013,0.0,3.3555555555555556,75.0,2.968211920529801,-0.1966887417218543,-0.02682119205298013,0.521523178807947,3.6666666666666665
